date;hour;km;time;pace;lat_start;long_start;lat_finish;long_finish
2021-07-01;22:07;44;76.66;2.2;39.7575072;-8.7329478;22.2361111;113.5833333
2020-06-09;21:54;81;64.62;9;53.3870149;-6.2057463;40.9900603;21.4193769
2020-10-14;22:45;28;55.52;9.1;-6.2956209;106.6173415;4.5775693;28.3987842
2021-03-08;22:37;47;17.26;1.6;26.397624;117.79664;46.814102;130.375062
2020-08-09;05:35;4;80.95;1.4;23.72513;116.986622;50.4974447;31.7833183
2020-08-15;13:37;87;14.02;2.1;36.39141;116.632262;1.3350205;34.3976356
2020-08-07;11:22;48;28.69;8.5;48.25115;32.20795;7.8429579;3.9368439
2021-03-05;01:32;26;18.84;5.6;13.5936254;100.324002;-3.5508343;128.6320086
2020-11-26;08:44;70;4.07;9.9;19.2996147;-81.1099536;6.65984;124.09981
2021-05-27;16:53;14;7.44;6.3;29.866911;115.61166;41.1848533;-8.6239676
2020-09-28;16:02;45;38;3.6;42.3570233;21.755504;23.0386278;91.5184418
2020-06-07;08:11;65;43.8;10.8;54.152383;33.2878545;30.167585;120.234391
2021-04-23;02:21;19;5.32;6.9;39.3046388;23.2207655;39.1217895;66.8856247
2021-04-22;00:51;100;5.05;10;39.3614334;-76.5892774;22.8564518;-82.4211025
2020-05-15;16:41;88;3.87;10.5;13.2805504;-87.1285725;-7.9601828;112.6399996
2021-04-06;13:28;38;98.34;8.2;-27.946449;-52.9164069;34.6743219;36.3971959
2020-08-13;05:56;2;51.89;9.9;22.513701;113.398577;50.1046609;17.1303468
2021-04-18;22:26;55;99.6;7.7;31.103759;121.046456;8.9924711;-79.5069436
2020-11-25;08:39;1;89.57;5;61.9919;-49.6572;23.105394;113.874335
2021-08-22;16:54;60;72.55;10.2;49.794945;17.865273;41.1823974;20.15515
2021-04-14;03:12;9;93.82;10.2;41.09028;128.29333;3.1121428;101.6935065
2020-09-22;00:10;73;16.85;7.2;-8.4774;115.597;-8.781999;36.3608819
2021-04-26;12:18;17;12.61;1.7;55.3699174;73.2223964;51.792865;4.6999899
2020-09-20;19:24;68;59.29;3.5;43.0015252;41.0234153;19.5037694;-99.1324282
2021-04-24;16:45;28;42.98;7;53.7532734;28.0135008;31.137732;121.31929
2021-07-09;06:02;78;1.22;5.6;-6.9404876;112.0863874;-14.7710261;-43.0971625
2020-09-06;00:48;31;7.55;1.9;28.846966;120.728801;34.5724074;107.0351315
2020-07-22;03:58;31;94.37;9.3;-5.2218841;145.7856324;10.8026827;105.1960795
2021-07-04;08:07;1;81.02;1.7;27.392669;87.2120599;48.5597333;7.7459273
2020-07-22;00:53;23;41.92;2.2;48.8466523;2.2582125;32.291013;109.07515
2021-02-18;14:14;35;88.48;4.3;33.7868136;-112.28609;21.270702;110.359368
2021-04-23;10:33;32;64.63;5.7;18.9364797;-70.41976;-6.1487501;106.7809681
2020-11-29;16:40;96;17;10.2;18.6220301;-99.1559935;59.4281489;10.65544
2021-05-01;15:42;25;8.37;5.4;20.8068681;-102.7799627;45.2220415;14.6312221
2021-08-29;02:23;16;71.55;4.9;48.7823921;2.368326;43.7400718;7.4266436
2020-09-04;00:22;77;70.87;5.2;37.4547684;140.5368503;-8.7597358;120.9905
2021-05-29;18:48;83;62.44;9.7;16.360983;119.843271;36.769677;101.48989
2020-09-06;08:40;29;28.6;8.3;58.5706557;16.1653052;18.5049101;-69.8296974
2020-11-01;00:50;98;96.46;4.8;45.9559485;14.3016556;45.2188634;17.3811959
2020-06-15;05:15;32;68.74;8.3;39.325788;111.962127;51.8911132;31.5958532
2021-03-16;06:10;100;1.63;10.3;45.9402271;15.4773182;54.0282094;48.329762
2021-07-14;22:31;11;46.19;3.8;37.9759033;22.9774589;-0.970213;133.9246009
2020-06-14;01:23;74;51.42;9.1;-18.1380146;30.147383;-9.9925241;124.5694514
2020-05-25;18:16;90;79.41;5.7;37.9380466;-8.184571;14.1652083;-16.0757749
2021-01-30;06:28;85;19.44;4.5;49.2422244;17.4697527;60.1386576;17.6375865
2020-11-09;02:36;3;44.21;2.6;16.944093;120.866442;41.2867601;110.2374621
2020-05-18;03:20;75;8.07;4.1;-7.0431437;111.3679689;-33.0095283;-71.2595888
2020-07-30;15:22;14;71.96;10.1;13.8565034;109.1642208;48.7730603;14.2851033
2020-11-22;11:17;53;88.68;6.3;59.9050895;10.7673005;13.7946714;5.2527741
2021-07-21;09:29;6;18.79;5.2;-7.45;108.033333;38.1261246;23.8707783
2021-06-19;12:18;37;78.09;2;-6.2000052;106.8449298;-34.6824081;-58.5146668
2020-12-18;20:40;36;64.92;8;43.2580921;42.6468184;62.5412431;113.9960031
2021-05-12;14:51;74;4.87;10.2;48.9167257;2.3179316;26.885704;120.005147
2021-02-14;23:10;87;96.85;1.3;-7.3360763;107.9512504;50.5091386;16.5739973
2020-12-10;06:20;62;97.5;1.6;39.0927696;-9.0571089;14.5665378;121.1092186
2021-04-12;22:51;68;83.15;10.8;-21.1661005;27.5143603;-12.7732;-38.7891606
2020-05-15;09:55;95;90.37;7.8;46.949235;7.4439108;38.7755649;139.8966924
2021-04-10;03:09;88;46.82;9.9;61.3294177;29.1257738;40.5315848;-7.9522138
2020-08-01;04:02;87;59.26;1.8;14.641514;-61.0512822;30.2102306;-81.7458845
2021-07-09;17:45;29;54.19;2.2;16.0543375;100.2151578;55.4618616;29.9874438
2020-07-05;22:53;51;65.72;6;-6.377185;37.3747104;37.4391941;140.5728754
